country,elite,sw_f,englang,FLAG_incomplete,z_cs,female,mushyC,mushyR,univcode
China,0,33.33333588,,0,0.264171064,0,0,,262
China,0,33.33333588,,0,-0.736612976,0,0,,262
China,0,33.33333588,,0,-0.450674653,0,0,,262
China,0,33.33333588,,,,1,0,,263
China,0,33.33333588,,,,1,0,,263
China,0,33.33333588,,,,0,0,,263
China,0,33.33333588,,,,0,0,,263
China,0,33.33333588,,,,0,0,,263
China,0,33.33333588,,,,0,0,,263
China,0,33.33333588,,,,0,0,,263
China,0,33.33333588,,,,1,0,,263
China,0,33.33333588,,,,1,0,,263
China,0,33.33333588,,,,0,0,,263
China,0,33.33333588,,,,0,0,,263
China,0,33.33333588,,,,0,0,,263
China,0,41.66666794,,,,0,0,,263
China,0,41.66666794,,,,0,0,,263
China,0,41.66666794,,0,-0.593643785,0,0,,263
China,0,41.66666794,,0,-1.308489561,0,0,,263
China,0,41.66666794,,,,1,0,,263
China,0,41.66666794,,,,1,0,,263
China,0,41.66666794,,,,0,0,,263
China,0,41.66666794,,,,0,0,,263
China,0,41.66666794,,,,1,0,,263
China,0,41.66666794,,0,-1.308489561,0,0,,263
China,0,41.66666794,,0,-1.308489561,0,0,,263
China,0,41.66666794,,,,0,0,,263
China,0,41.66666794,,,,0,0,,263
China,0,41.66666794,,,,0,0,,263
China,0,41.66666794,,0,-1.022551298,0,0,,263
China,0,41.66666794,,,,0,0,,263
China,0,41.66666794,,0,-1.022551298,1,0,,263
China,0,41.66666794,,,,0,0,,263
China,0,58.33333206,,0,-0.593643785,1,0,,264
China,0,58.33333206,,0,-1.308489561,0,0,,264
China,0,58.33333206,,0,-1.308489561,0,0,,264
China,0,58.33333206,,0,-0.879582107,0,0,,264
China,0,58.33333206,,,,0,0,,264
China,0,58.33333206,,,,0,0,,264
China,0,58.33333206,,0,-1.308489561,1,0,,264
China,0,58.33333206,,1,-1.308489561,1,0,,264
China,0,58.33333206,,0,-0.736612976,1,0,,264
China,0,58.33333206,,,,0,0,,264
China,0,58.33333206,,0,-1.16552043,1,0,,264
China,0,58.33333206,,0,-0.450674653,1,0,,264
China,0,58.33333206,,0,-1.16552043,0,0,,264
China,0,58.33333206,,0,-0.736612976,0,0,,264
China,0,58.33333206,,0,-1.16552043,1,0,,264
China,0,58.33333206,,0,-1.022551298,1,0,,264
China,0,58.33333206,,0,-0.307705522,1,0,,264
China,0,58.33333206,,0,-0.450674653,1,0,,264
China,0,174.9999847,,0,0.121201925,1,0,,264
China,0,174.9999847,,0,0.264171064,1,0,,264
China,0,174.9999847,,0,-0.450674653,0,0,,264
China,0,174.9999847,,0,1.121985912,0,0,,264
China,0,174.9999847,,0,-1.308489561,0,0,,264
China,0,174.9999847,,0,0.264171064,1,0,,264
China,0,174.9999847,,0,-1.16552043,0,0,,264
China,0,174.9999847,,0,0.550109386,0,0,,264
China,0,174.9999847,,0,-0.021767221,0,0,,264
China,0,174.9999847,,0,-1.16552043,1,0,,264
China,0,174.9999847,,0,-0.450674653,0,0,,264
China,0,174.9999847,,0,-0.450674653,0,0,,264
China,0,174.9999847,,0,-0.164736375,0,0,,264
China,0,174.9999847,,,,0,0,,264
China,0,174.9999847,,0,-0.450674653,0,0,,264
China,0,174.9999847,,0,-0.593643785,1,0,,264
China,0,174.9999847,,0,-1.308489561,0,0,,264
China,1,37.5,,0,-1.308489561,1,0,,265
China,1,37.5,,0,0.121201925,1,0,,265
China,1,37.5,,0,-1.16552043,1,0,,265
China,1,37.5,,0,-1.16552043,1,0,,265
China,1,37.5,,0,-1.16552043,1,0,,265
China,1,37.5,,0,-0.021767221,1,0,,265
China,1,37.5,,0,-0.736612976,1,0,,265
China,1,37.5,,0,-1.16552043,0,0,,265
China,1,37.5,,0,-0.450674653,1,0,,265
China,1,37.5,,0,-1.16552043,0,0,,265
China,1,37.5,,0,-1.16552043,1,0,,265
China,1,37.5,,0,-1.308489561,0,0,,265
China,1,37.5,,0,-0.593643785,1,0,,265
China,1,37.5,,0,-0.879582107,1,0,,265
China,1,37.5,,0,-0.450674653,1,0,,265
China,1,37.5,,,,0,0,,265
China,1,37.5,,0,-1.16552043,0,0,,265
China,,37.5,,0,-0.450674653,,0,,265
China,,37.5,,0,-1.16552043,,0,,265
China,1,12.5,,0,-0.593643785,1,0,,265
China,1,12.5,,0,-1.308489561,1,0,,265
China,1,12.5,,0,-0.736612976,1,0,,265
China,1,12.5,,0,-0.736612976,1,0,,265
China,1,12.5,,0,-1.308489561,1,0,,265
China,1,12.5,,0,-1.308489561,1,0,,265
China,1,12.5,,,,1,0,,265
China,1,12.5,,0,-0.593643785,0,0,,265
China,1,12.5,,0,-1.308489561,1,0,,265
China,1,12.5,,0,-0.450674653,1,0,,265
China,1,12.5,,0,0.407140225,0,0,,265
China,1,12.5,,0,-0.736612976,1,0,,265
China,1,12.5,,0,-0.593643785,0,0,,265
China,1,12.5,,0,-0.593643785,0,0,,265
China,1,12.5,,0,0.121201925,1,0,,265
China,1,12.5,,0,-1.16552043,1,0,,265
China,1,12.5,,0,0.693078518,1,0,,265
China,1,12.5,,0,-0.736612976,1,0,,265
China,1,12.5,,0,-0.736612976,0,0,,265
China,1,12.5,,0,0.121201925,1,0,,265
China,0,25,,,,0,0,,266
China,0,25,,0,-0.736612976,0,0,,266
China,0,25,,0,-0.879582107,0,0,,266
China,0,25,,0,-1.16552043,0,0,,266
China,0,25,,0,-1.308489561,1,0,,266
China,0,25,,,,0,0,,266
China,0,25,,0,-1.022551298,0,0,,266
China,0,25,,0,-0.164736375,0,0,,266
China,0,25,,0,-1.308489561,1,0,,266
China,0,25,,0,-1.308489561,1,0,,266
China,0,25,,0,-1.022551298,1,0,,266
China,0,25,,0,-1.022551298,1,0,,266
China,0,25,,0,-0.879582107,0,0,,266
China,0,25,,0,-1.308489561,0,0,,266
China,0,25,,0,-1.022551298,0,0,,266
China,0,25,,0,-1.308489561,1,0,,266
China,0,25,,0,-1.022551298,0,0,,266
China,0,25,,0,-1.16552043,0,0,,266
China,,25,,0,-1.308489561,,0,,266
China,0,37.5,,,,0,0,,266
China,0,37.5,,,,0,0,,266
China,0,37.5,,0,-1.308489561,1,0,,266
China,0,37.5,,0,-0.879582107,0,0,,266
China,0,37.5,,0,-0.307705522,0,0,,266
China,0,37.5,,,,1,0,,266
China,0,37.5,,0,-0.450674653,0,0,,266
China,0,37.5,,0,0.693078518,0,0,,266
China,0,37.5,,0,-1.16552043,1,0,,266
China,0,37.5,,,,0,0,,266
China,0,37.5,,,,1,0,,266
China,0,37.5,,0,-0.450674653,0,0,,266
China,0,37.5,,0,-0.593643785,0,0,,266
China,0,37.5,,0,-0.879582107,0,0,,266
China,0,37.5,,0,-1.022551298,0,0,,266
China,1,10.33333397,,0,0.121201925,0,0,,267
China,1,10.33333397,,0,-1.16552043,0,0,,267
China,1,10.33333397,,0,0.264171064,0,0,,267
China,1,10.33333397,,0,0.979016781,0,0,,267
China,1,10.33333397,,0,-0.164736375,0,0,,267
China,1,10.33333397,,0,-0.164736375,1,0,,267
China,1,10.33333397,,0,-0.879582107,1,0,,267
China,1,10.33333397,,0,-0.736612976,0,0,,267
China,1,10.33333397,,0,-0.164736375,0,0,,267
China,1,10.33333397,,0,-1.308489561,0,0,,267
China,1,10.33333397,,0,0.693078518,0,0,,267
China,1,62,,0,-0.021767221,1,1,,267
China,1,62,,0,0.550109386,0,1,,267
China,1,62,,0,0.264171064,0,1,,267
China,1,62,,0,-0.450674653,0,1,,267
China,1,62,,0,-0.450674653,1,1,,267
China,1,62,,0,-1.16552043,0,1,,267
China,1,62,,0,-1.308489561,1,1,,267
China,1,62,,0,-0.021767221,1,1,,267
China,1,62,,0,0.121201925,0,1,,267
China,1,62,,0,0.121201925,0,1,,267
China,1,62,,0,0.264171064,0,1,,267
China,1,62,,0,0.550109386,0,1,,267
China,1,62,,0,-0.021767221,1,1,,267
India,0,1,,0,-1.16552043,0,,,268
India,0,1,,0,-1.308489561,0,,,268
India,0,1,,0,-0.736612976,0,,,268
India,0,1,,0,-1.308489561,1,,,268
India,0,1,,0,-0.307705522,1,,,268
India,0,1,,0,-0.736612976,1,,,268
India,0,1,,0,-0.307705522,1,,,268
India,0,1,,0,-1.308489561,0,,,268
India,0,1,,0,-1.16552043,0,,,268
India,0,1,,0,-0.736612976,1,,,268
India,0,1,,0,-1.022551298,1,,,268
India,0,1,,0,-1.16552043,1,,,268
India,0,1,,0,0.264171064,0,,,268
India,0,1,,0,-1.308489561,1,,,268
India,0,1,,0,-0.736612976,1,,,268
India,0,1,,0,-1.16552043,0,,,268
India,0,1,,0,-1.022551298,0,,,268
India,0,1,,0,-0.307705522,0,,,268
India,0,1,,0,-0.736612976,0,,,268
India,0,1,,0,-1.308489561,1,,,268
India,0,1,,0,-0.736612976,0,,,268
India,0,1,,0,-0.307705522,1,,,268
India,0,1,,1,-1.308489561,1,,,268
India,0,1,,0,-1.308489561,1,,,268
India,0,1,,0,-0.879582107,1,,,268
India,0,1,,0,-1.308489561,1,,,268
India,0,1,,0,-0.736612976,1,,,268
India,0,1,,0,-1.308489561,0,,,268
India,0,1,,0,-0.593643785,1,,,268
India,0,1,,0,-0.879582107,1,,,268
India,0,1,,0,-0.593643785,1,,,268
India,0,1,,0,-0.593643785,0,,,268
India,0,1,,0,0.264171064,0,,,268
India,0,1,,0,-0.450674653,0,,,268
India,0,1,,0,-1.308489561,1,,,268
India,0,1,,0,-1.16552043,0,,,268
India,0,1,,0,-0.879582107,1,,,268
India,0,1,,0,-1.308489561,1,,,268
India,0,1,,0,-0.879582107,1,,,268
India,0,1,,0,-0.021767221,1,,,268
India,0,1,,0,-1.308489561,1,,,269
India,1,1,,0,-1.308489561,1,,,270
India,1,1,,0,-1.308489561,0,,,270
India,1,1,,0,-1.16552043,0,,,270
India,1,1,,0,-1.022551298,0,,,270
India,1,1,,1,-1.308489561,,,,270
India,1,1,,0,-1.16552043,1,,,270
India,1,1,,0,-1.308489561,0,,,270
India,1,1,,0,-1.308489561,0,,,270
India,1,1,,0,-0.021767221,0,,,270
India,1,1,,0,-1.308489561,0,,,270
India,1,1,,0,-0.450674653,0,,,270
India,1,1,,0,-0.736612976,0,,,270
India,1,1,,0,-0.164736375,0,,,270
India,1,1,,1,-1.308489561,,,,270
India,1,1,,0,0.550109386,0,,,270
India,1,1,,0,-1.308489561,0,,,270
India,1,1,,0,-1.16552043,1,,,270
India,1,1,,0,-1.308489561,0,,,270
India,1,1,,0,-1.308489561,0,,,270
India,1,1,,0,0.550109386,0,,,270
India,1,1,,0,-1.16552043,1,,,270
India,1,1,,0,0.693078518,1,,,270
India,1,1,,0,0.550109386,1,,,270
India,1,1,,0,-1.308489561,0,,,270
India,1,1,,0,-0.736612976,1,,,270
India,1,1,,0,0.693078518,,,,270
India,1,1,,0,-1.308489561,0,,,270
India,1,1,,0,-1.308489561,0,,,270
India,1,1,,0,-1.16552043,1,,,270
India,1,1,,0,-0.879582107,1,,,270
India,1,1,,0,-0.879582107,0,,,270
India,1,1,,0,-1.308489561,1,,,270
India,1,1,,0,-1.308489561,1,,,270
India,1,1,,0,-1.16552043,,,,270
India,1,1,,1,-1.308489561,,,,270
India,1,1,,0,-0.736612976,0,,,270
India,1,1,,0,-1.308489561,1,,,270
India,1,1,,0,-0.736612976,1,,,270
India,1,1,,1,-1.16552043,1,,,270
India,0,1,,0,1.550893426,0,,,271
India,0,1,,0,-0.736612976,1,,,271
India,0,1,,1,-1.308489561,1,,,271
India,0,1,,1,-1.16552043,1,,,271
India,0,1,,0,-0.307705522,1,,,271
India,0,1,,0,-0.307705522,1,,,271
India,0,1,,0,-0.021767221,0,,,271
India,0,1,,0,-0.736612976,1,,,271
India,0,1,,0,-1.308489561,1,,,271
India,0,1,,0,-0.736612976,1,,,271
India,0,1,,0,-1.022551298,0,,,271
India,0,1,,0,-1.308489561,1,,,271
India,0,1,,0,-0.021767221,1,,,271
India,0,1,,0,-0.736612976,1,,,271
India,0,1,,0,-1.308489561,0,,,271
India,0,1,,0,-0.021767221,0,,,271
India,0,1,,0,-1.16552043,0,,,271
India,0,1,,1,-1.308489561,1,,,271
India,0,1,,0,-1.022551298,0,,,271
India,0,1,,0,-0.879582107,1,,,271
India,0,1,,0,-0.450674653,1,,,271
India,0,1,,0,-0.736612976,0,,,271
India,0,1,,0,0.836047649,0,,,271
India,0,1,,0,0.264171064,0,,,271
India,0,1,,0,-1.308489561,0,,,271
India,0,1,,0,-0.736612976,1,,,271
India,0,1,,0,-0.736612976,0,,,271
India,0,1,,0,-1.16552043,1,,,271
India,0,1,,1,-1.308489561,1,,,271
India,0,1,,0,-0.736612976,0,,,271
India,0,1,,1,-1.308489561,1,,,271
India,0,1,,0,0.550109386,1,,,271
India,0,1,,0,-0.307705522,0,,,271
India,0,1,,0,-1.16552043,0,,,271
India,0,1,,0,-1.022551298,0,,,271
India,0,1,,0,-0.307705522,0,,,271
India,0,1,,0,-0.450674653,0,,,271
India,0,1,,0,0.264171064,0,,,271
India,0,1,,0,0.836047649,0,,,271
India,0,1,,1,-1.308489561,1,,,271
India,0,1,,0,-0.736612976,0,,,271
India,0,1,,0,-0.164736375,0,,,271
India,0,1,,0,-1.308489561,0,,,271
India,0,1,,0,-0.736612976,0,,,271
India,0,1,,0,-0.164736375,1,,,271
India,0,1,,0,-0.164736375,0,,,271
India,0,1,,0,-0.736612976,1,,,271
India,0,1,,1,-1.16552043,1,,,271
India,0,1,,0,-0.879582107,0,,,271
India,0,1,,0,0.264171064,0,,,271
India,0,1,,0,-1.308489561,1,,,271
India,0,1,,1,-1.308489561,1,,,271
India,0,1,,0,-0.736612976,1,,,271
India,0,1,,1,-1.308489561,0,,,271
India,0,1,,0,-0.879582107,1,,,272
India,0,1,,0,-1.308489561,0,,,272
India,0,1,,0,-0.593643785,1,,,272
India,0,1,,0,-0.736612976,0,,,272
India,0,1,,0,-0.307705522,1,,,272
India,0,1,,0,-1.308489561,1,,,272
India,0,1,,0,-0.736612976,1,,,272
India,0,1,,0,-0.879582107,1,,,272
India,0,1,,0,0.121201925,1,,,272
India,0,1,,0,-1.308489561,0,,,272
India,0,1,,0,-0.164736375,1,,,272
India,0,1,,0,-0.879582107,0,,,272
India,0,1,,0,-1.308489561,1,,,272
India,0,1,,0,-0.593643785,1,,,272
India,0,1,,0,-1.308489561,1,,,272
India,0,1,,1,-1.308489561,1,,,272
India,0,1,,0,-1.16552043,0,,,272
India,0,1,,0,-0.593643785,1,,,272
India,0,1,,0,-1.16552043,0,,,272
India,0,1,,0,-0.593643785,0,,,272
India,0,1,,0,-0.593643785,0,,,272
India,0,1,,0,-1.16552043,0,,,272
India,0,1,,0,-1.308489561,0,,,272
India,0,1,,1,-1.308489561,,,,272
India,0,1,,0,-0.307705522,1,,,272
India,0,1,,0,-1.308489561,0,,,272
India,0,1,,0,-0.736612976,0,,,272
India,0,1,,0,-1.308489561,0,,,272
India,0,1,,0,-1.022551298,1,,,272
India,0,1,,0,-0.736612976,1,,,272
India,0,1,,0,-0.021767221,0,,,272
India,0,1,,0,-1.308489561,1,,,272
India,0,1,,0,-1.308489561,0,,,272
India,0,1,,0,-1.308489561,1,,,272
India,0,1,,0,-1.308489561,1,,,273
India,0,1,,0,-1.308489561,1,,,273
India,0,1,,0,-1.308489561,0,,,273
India,0,1,,0,-1.308489561,1,,,273
India,0,1,,0,-1.022551298,0,,,273
India,0,1,,0,-1.16552043,1,,,273
India,0,1,,0,-1.308489561,,,,273
India,0,1,,0,-1.308489561,0,,,273
India,0,1,,0,-1.308489561,0,,,273
India,0,1,,0,-1.308489561,1,,,273
India,0,1,,0,-1.308489561,1,,,273
India,0,1,,0,-1.16552043,1,,,273
India,0,1,,0,-1.308489561,1,,,273
India,0,1,,0,-1.308489561,1,,,273
India,0,1,,0,-1.308489561,0,,,273
India,0,1,,0,-1.308489561,0,,,273
India,0,1,,0,-0.736612976,0,,,273
India,0,1,,0,-0.736612976,1,,,273
India,0,1,,0,-0.736612976,1,,,273
India,0,1,,0,-1.16552043,0,,,273
India,0,1,,0,-1.308489561,1,,,273
India,0,1,,0,-1.308489561,0,,,273
India,0,1,,0,-1.308489561,0,,,273
India,0,1,,0,-1.308489561,0,,,273
India,0,1,,0,-1.16552043,0,,,273
India,0,1,,0,-1.308489561,1,,,273
India,0,1,,0,-1.308489561,0,,,273
India,0,1,,0,-1.308489561,0,,,273
India,0,1,,0,-1.308489561,0,,,273
India,0,1,,0,-1.308489561,1,,,273
India,0,1,,0,-1.308489561,1,,,273
India,0,1,,0,-1.308489561,1,,,273
India,0,1,,0,-0.736612976,1,,,273
India,0,1,,0,-1.16552043,0,,,273
India,0,1,,0,-0.593643785,1,,,273
India,0,1,,0,-1.16552043,,,,273
India,0,1,,0,-1.308489561,,,,273
India,0,1,,0,-1.308489561,0,,,273
India,0,1,,0,-1.022551298,0,,,273
India,0,1,,0,-1.308489561,0,,,274
India,0,1,,0,-1.308489561,0,,,274
India,0,1,,0,-1.308489561,1,,,274
India,0,1,,0,-0.736612976,0,,,274
India,0,1,,0,-1.308489561,0,,,275
India,0,1,,0,-0.736612976,0,,,275
India,0,1,,0,-1.308489561,0,,,275
India,0,1,,0,-1.022551298,0,,,275
India,0,1,,0,-1.308489561,1,,,275
India,0,1,,0,-1.308489561,0,,,275
India,0,1,,0,-1.308489561,0,,,275
India,0,1,,0,-1.022551298,0,,,275
India,0,1,,0,-1.16552043,0,,,275
India,0,1,,0,-1.308489561,0,,,276
India,0,1,,0,-0.736612976,0,,,276
India,0,1,,0,-0.736612976,0,,,276
India,1,1,,0,-0.593643785,0,,,277
India,1,1,,0,-0.307705522,0,,,277
India,1,1,,0,0.121201925,1,,,277
India,1,1,,0,2.551677465,0,,,277
India,1,1,,1,-1.308489561,0,,,277
India,1,1,,0,0.550109386,0,,,277
India,1,1,,0,1.264955044,1,,,277
India,1,1,,0,0.407140225,0,,,277
India,1,1,,0,-0.164736375,1,,,277
India,1,1,,1,-0.450674653,0,,,277
India,1,1,,0,1.264955044,0,,,277
India,1,1,,0,1.550893426,0,,,277
India,1,1,,0,0.836047649,0,,,277
India,1,1,,0,2.694646597,0,,,277
India,1,1,,0,2.694646597,0,,,277
India,1,1,,0,0.550109386,0,,,277
India,1,1,,0,0.836047649,0,,,277
India,1,1,,0,1.97980082,0,,,277
India,1,1,,0,3.409492254,0,,,277
India,1,1,,1,1.264955044,1,,,277
India,1,1,,1,-0.307705522,0,,,277
India,0,1,,0,-0.307705522,0,,,278
India,0,1,,0,-0.593643785,0,,,278
India,0,1,,0,-0.021767221,,,,278
India,0,1,,0,-1.022551298,1,,,278
India,0,1,,1,-1.022551298,0,,,278
India,0,1,,0,-0.450674653,1,,,278
India,0,1,,0,-0.307705522,0,,,278
India,0,1,,0,-0.593643785,0,,,278
India,0,1,,0,-0.736612976,0,,,278
India,0,1,,1,-1.022551298,0,,,278
India,0,1,,0,-1.308489561,0,,,278
India,0,1,,0,-1.308489561,0,,,278
India,0,1,,0,-0.593643785,1,,,278
India,0,1,,0,-0.307705522,0,,,278
India,0,1,,0,-1.022551298,1,,,278
India,0,1,,0,-0.736612976,1,,,278
India,0,1,,0,-0.307705522,0,,,278
India,0,1,,0,-0.593643785,0,,,278
India,0,1,,0,-0.164736375,0,,,278
India,0,1,,0,-0.879582107,1,,,278
India,0,1,,0,-1.308489561,0,,,278
India,0,1,,1,-1.308489561,0,,,278
India,0,1,,0,-1.308489561,0,,,278
India,0,1,,0,-0.450674653,1,,,278
India,0,1,,0,-0.879582107,0,,,278
India,0,1,,0,-1.308489561,1,,,279
India,0,1,,1,-1.308489561,0,,,279
India,0,1,,0,-1.308489561,1,,,279
India,0,1,,0,-1.308489561,1,,,279
India,0,1,,1,-1.308489561,0,,,279
India,0,1,,0,-0.736612976,0,,,279
India,0,1,,0,-0.879582107,0,,,279
India,0,1,,0,-1.16552043,0,,,279
India,0,1,,0,-1.308489561,0,,,279
India,0,1,,0,-1.308489561,0,,,279
India,0,1,,0,-1.308489561,0,,,279
India,0,1,,1,-1.308489561,1,,,279
India,0,1,,0,-1.308489561,0,,,279
India,0,1,,0,-0.879582107,0,,,279
India,0,1,,0,-0.307705522,0,,,279
India,0,1,,1,-1.308489561,1,,,279
India,0,1,,0,-1.308489561,0,,,279
India,0,1,,1,-1.308489561,0,,,279
India,0,1,,0,-1.308489561,1,,,279
India,0,1,,0,-1.308489561,0,,,279
India,0,1,,0,-0.736612976,0,,,279
India,0,1,,0,-0.307705522,0,,,279
India,0,1,,0,-1.308489561,0,,,279
India,0,1,,0,-0.736612976,0,,,279
India,0,1,,0,-0.736612976,0,,,279
India,0,1,,1,-1.308489561,1,,,279
India,0,1,,1,-1.308489561,0,,,279
India,0,1,,0,-1.308489561,0,,,279
India,0,1,,0,-1.308489561,1,,,279
India,0,1,,0,-1.16552043,1,,,279
India,0,1,,0,-0.164736375,0,,,279
India,0,1,,1,-1.308489561,,,,279
India,0,1,,0,-1.022551298,0,,,279
India,0,1,,0,-1.16552043,0,,,279
India,0,1,,0,-1.308489561,0,,,279
India,0,1,,1,-1.308489561,,,,279
India,0,1,,0,-1.16552043,1,,,279
India,0,1,,0,-0.450674653,0,,,279
India,0,1,,0,-0.879582107,0,,,279
India,0,1,,0,-1.308489561,1,,,279
India,0,1,,0,-1.308489561,0,,,279
India,0,1,,0,-1.308489561,0,,,279
India,0,1,,0,-1.308489561,1,,,279
India,0,1,,0,-1.308489561,1,,,279
India,0,1,,0,-0.879582107,0,,,279
India,0,1,,0,-1.308489561,1,,,279
India,0,1,,1,-1.308489561,,,,279
India,0,1,,0,-0.879582107,1,,,279
India,0,1,,0,-1.308489561,0,,,279
India,0,1,,0,-1.308489561,1,,,279
India,0,1,,0,-1.308489561,0,,,279
India,0,1,,0,-0.593643785,0,,,279
India,0,1,,1,-1.308489561,0,,,279
India,0,1,,0,-1.308489561,1,,,279
India,0,1,,0,-1.308489561,0,,,280
India,0,1,,0,-1.308489561,0,,,280
India,0,1,,0,-1.308489561,0,,,280
India,0,1,,0,-0.021767221,0,,,280
India,0,1,,0,0.264171064,0,,,280
India,0,1,,0,-1.308489561,1,,,280
India,0,1,,0,-0.736612976,0,,,280
India,0,1,,0,-0.736612976,0,,,280
India,0,1,,0,0.264171064,1,,,280
India,0,1,,0,0.550109386,1,,,280
India,0,1,,0,-0.736612976,0,,,280
India,0,1,,0,0.836047649,0,,,280
India,0,1,,0,-0.164736375,0,,,280
India,0,1,,0,0.264171064,1,,,280
India,0,1,,0,-0.879582107,0,,,280
India,0,1,,0,2.265739202,0,,,280
India,0,1,,0,-0.307705522,1,,,280
India,0,1,,0,-1.308489561,0,,,280
India,0,1,,0,-1.308489561,0,,,280
India,0,1,,1,-0.307705522,1,,,280
India,0,1,,0,-0.307705522,1,,,280
India,0,1,,0,-0.736612976,0,,,280
India,0,1,,0,-0.593643785,0,,,280
India,0,1,,0,0.836047649,0,,,280
India,0,1,,0,-1.16552043,0,,,281
India,0,1,,0,-0.879582107,0,,,281
India,0,1,,0,-1.308489561,0,,,281
India,0,1,,0,-1.022551298,1,,,281
India,0,1,,0,-1.308489561,0,,,281
India,0,1,,0,-1.308489561,0,,,281
India,1,1,,0,0.693078518,0,,,282
India,1,1,,0,0.693078518,0,,,282
India,1,1,,0,0.979016781,0,,,282
India,1,1,,0,0.979016781,0,,,282
India,1,1,,0,0.407140225,0,,,282
India,1,1,,0,1.97980082,0,,,282
India,1,1,,0,1.121985912,0,,,282
India,1,1,,0,0.550109386,0,,,282
India,1,1,,0,2.122770071,0,,,282
India,1,1,,1,-0.736612976,0,,,282
India,1,1,,0,0.693078518,0,,,282
Russia,,9.629629135,,0,-1.16552043,,,0,283
Russia,,9.629629135,,0,-0.450674653,,,0,283
Russia,,9.629629135,,0,-1.308489561,,,0,283
Russia,,9.629629135,,0,-1.022551298,,,0,283
Russia,,9.629629135,,0,-1.308489561,,,0,283
Russia,,9.629629135,,0,-1.308489561,,,0,283
Russia,,9.629629135,,0,-1.308489561,,,0,283
Russia,,9.629629135,,0,-1.022551298,,,0,283
Russia,,9.629629135,,0,-1.022551298,,,0,283
Russia,,9.629629135,,0,-1.308489561,,,0,283
Russia,,9.629629135,,0,-1.022551298,,,0,283
Russia,,9.629629135,,0,-1.308489561,,,0,283
Russia,,9.629629135,,0,-1.308489561,,,0,283
Russia,,9.629629135,,0,-1.308489561,,,0,283
Russia,,9.629629135,,0,-1.308489561,,,0,283
Russia,,9.629629135,,0,-1.308489561,,,0,283
Russia,,9.629629135,,0,-1.308489561,,,0,283
Russia,,9.629629135,,0,-0.593643785,,,0,283
Russia,,9.629629135,,0,-1.022551298,,,0,283
Russia,,9.629629135,,0,-1.308489561,,,0,283
Russia,,9.629629135,,0,-1.308489561,,,0,283
Russia,,9.629629135,,0,-0.736612976,,,0,283
Russia,,9.629629135,,0,-0.450674653,,,0,283
Russia,,9.629629135,,0,-1.308489561,,,0,283
Russia,,9.629629135,,0,-1.022551298,,,0,283
Russia,,9.629629135,,0,-1.022551298,,,0,283
Russia,0,19.25925827,,0,-0.307705522,0,,0,284
Russia,0,19.25925827,,0,-0.450674653,0,,0,284
Russia,0,19.25925827,,0,0.121201925,0,,0,284
Russia,0,19.25925827,,0,0.550109386,1,,0,284
Russia,0,19.25925827,,0,0.836047649,0,,0,284
Russia,0,19.25925827,,,,1,,0,284
Russia,0,19.25925827,,0,0.264171064,0,,0,284
Russia,0,19.25925827,,0,-0.021767221,0,,0,284
Russia,0,9.629629135,,0,-0.879582107,0,,0,284
Russia,0,9.629629135,,0,-1.308489561,1,,0,284
Russia,0,9.629629135,,0,0.121201925,0,,0,284
Russia,0,9.629629135,,0,-1.16552043,1,,0,284
Russia,0,9.629629135,,0,-0.450674653,0,,0,284
Russia,0,19.25925827,,0,-0.593643785,0,,0,284
Russia,0,19.25925827,,,,0,,0,284
Russia,0,19.25925827,,0,-0.736612976,0,,0,284
Russia,0,19.25925827,,0,-0.593643785,0,,0,284
Russia,0,19.25925827,,0,-0.307705522,1,,0,284
Russia,0,19.25925827,,,,0,,0,284
Russia,0,19.25925827,,0,-0.736612976,0,,0,285
Russia,0,19.25925827,,0,-0.593643785,0,,0,285
Russia,0,19.25925827,,0,-1.022551298,0,,0,285
Russia,0,19.25925827,,0,-0.736612976,1,,0,285
Russia,0,19.25925827,,0,-0.593643785,0,,0,285
Russia,0,19.25925827,,,,0,,0,285
Russia,0,19.25925827,,0,-1.022551298,0,,0,285
Russia,0,19.25925827,,0,-0.593643785,0,,0,285
Russia,0,19.25925827,,0,0.979016781,0,,0,285
Russia,0,19.25925827,,0,-1.308489561,0,,0,285
Russia,0,19.25925827,,0,-0.736612976,1,,0,285
Russia,0,19.25925827,,0,-1.022551298,1,,0,285
Russia,0,19.25925827,,0,-1.308489561,1,,0,285
Russia,0,19.25925827,,0,-0.879582107,0,,0,285
Russia,0,19.25925827,,0,-0.593643785,1,,0,285
Russia,0,19.25925827,,0,-1.308489561,0,,0,285
Russia,0,19.25925827,,1,-1.308489561,0,,0,285
Russia,0,19.25925827,,0,-1.308489561,1,,0,285
Russia,0,19.25925827,,1,-1.308489561,0,,0,285
Russia,0,19.25925827,,0,-1.16552043,1,,0,285
Russia,0,19.25925827,,0,-0.736612976,0,,0,285
Russia,0,19.25925827,,0,-0.879582107,1,,0,285
Russia,0,19.25925827,,0,-1.308489561,0,,0,285
Russia,0,19.25925827,,0,-0.736612976,0,,0,285
Russia,0,19.25925827,,0,-0.879582107,1,,1,286
Russia,0,19.25925827,,0,-1.308489561,1,,1,286
Russia,0,19.25925827,,,,0,,1,286
Russia,0,19.25925827,,0,-1.022551298,0,,1,286
Russia,0,19.25925827,,0,-1.308489561,1,,1,286
